,phase,project_gpt,pull_number_gpt,is_gpt_pr,event_gpt,factor_gpt,factor_gpt_norm,duration_gpt,project_no_gpt,pull_number_no_gpt,is_no_gpt_pr,event_no_gpt,factor_no_gpt,factor_no_gpt_norm,duration_no_gpt,jaccard_distance,jaccard_similiarity,manhattan_distance,cosine_distance,cosine_similarity,euclidean_distance
2249,at_resolution,ManagedKube_kubernetes-ops,430,GPT PR,gpt assistance,[ 2  2 54 46],[0.    0.    1.    0.846],0.371,opa334_Dopamine,369,Not GPT PR,not gpt assistance,[ 2  2 14 12],[0.    0.    1.    0.833],38.703,0.0,1.0,0.013,0.006,0.994,0.013
2250,at_resolution,MatteoFasulo_Whisper-TikTok,30,GPT PR,gpt assistance,[0 0 0 9],[0. 0. 0. 1.],1.674,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2251,at_resolution,Mudlet_Mudlet,6533,GPT PR,gpt assistance,[  0   0   0 109],[0. 0. 0. 1.],20.038,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2252,at_resolution,Nat1anWasTaken_Lava,117,GPT PR,gpt assistance,[ 14  16 236  16],[0.    0.009 1.    0.009],2.768,Wizleap-Inc_wiz-ui,490,Not GPT PR,not gpt assistance,[  1   4 447   7],[0.    0.007 1.    0.013],146.05,0.0,1.0,0.006,0.005,0.995,0.004
2253,at_resolution,Navideck_universal_ble,11,GPT PR,gpt assistance,[  5  16 275   0],[0.018 0.058 1.    0.   ],37.053,rustformers_llm,122,Not GPT PR,not gpt assistance,[ 1  3 50  0],[0.02 0.06 1.   0.  ],127.079,0.0,1.0,0.004,0.0,1.0,0.003
2254,at_resolution,Navideck_universal_ble,12,GPT PR,gpt assistance,[  3   3 118   0],[0.025 0.025 1.    0.   ],31.795,Lightning-AI_litgpt,778,Not GPT PR,not gpt assistance,[  9   9 101   6],[0.032 0.032 1.    0.   ],95.894,0.0,1.0,0.014,0.006,0.994,0.01
2255,at_resolution,Navideck_universal_ble,16,GPT PR,gpt assistance,[0 0 0 1],[0. 0. 0. 1.],2.486,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2256,at_resolution,Navideck_universal_ble,17,GPT PR,gpt assistance,[  7  25 254   1],[0.024 0.095 1.    0.   ],7.53,woowacourse-teams_2023-map-befine,553,Not GPT PR,not gpt assistance,[ 10  21 192   3],[0.037 0.095 1.    0.   ],24.464,0.0,1.0,0.013,0.0,1.0,0.013
2257,at_resolution,Navideck_universal_ble,20,GPT PR,gpt assistance,[0 0 0 1],[0. 0. 0. 1.],1.84,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2258,at_resolution,Navideck_universal_ble,22,GPT PR,gpt assistance,[ 2  3 13  1],[0.083 0.167 1.    0.   ],54.381,CyberAgentGameEntertainment_AirSticker,10,Not GPT PR,not gpt assistance,[14 15 94  3],[0.121 0.132 1.    0.   ],288.36,0.0,1.0,0.073,0.003,0.997,0.052
2259,at_resolution,Navideck_universal_ble,23,GPT PR,gpt assistance,[  4   8 314   1],[0.01  0.022 1.    0.   ],74.633,microsoft_autogen,1926,Not GPT PR,not gpt assistance,[  9  13 384   6],[0.008 0.019 1.    0.   ],143.304,0.0,1.0,0.005,0.0,1.0,0.004
2260,at_resolution,Navideck_universal_ble,24,GPT PR,gpt assistance,[  3  16 505   1],[0.004 0.03  1.    0.   ],43.322,woowacourse-teams_2023-baton,625,Not GPT PR,not gpt assistance,[  16  140 4073    3],[0.003 0.034 1.    0.   ],65.633,0.0,1.0,0.005,0.0,1.0,0.004
2261,at_resolution,Navideck_universal_ble,28,GPT PR,gpt assistance,[  7   9 139   1],[0.043 0.058 1.    0.   ],1.147,boostcampwm2023_web01-GitChallenge,101,Not GPT PR,not gpt assistance,[ 3  3 61  0],[0.049 0.049 1.    0.   ],13.668,0.0,1.0,0.015,0.0,1.0,0.011
2262,at_resolution,Navideck_universal_ble,3,GPT PR,gpt assistance,[ 13  18 239   0],[0.054 0.075 1.    0.   ],5.614,explosion_spacy-llm,80,Not GPT PR,not gpt assistance,[ 21  24 300   2],[0.064 0.074 1.    0.   ],755.13,0.0,1.0,0.011,0.0,1.0,0.01
2263,at_resolution,Navideck_universal_ble,4,GPT PR,gpt assistance,[  6  15 748   0],[0.008 0.02  1.    0.   ],51.108,microsoft_autogen,1926,Not GPT PR,not gpt assistance,[  9  13 384   6],[0.008 0.019 1.    0.   ],143.304,0.0,1.0,0.001,0.0,1.0,0.001
2264,at_resolution,Navideck_universal_ble,8,GPT PR,gpt assistance,[  9  12 177   0],[0.051 0.068 1.    0.   ],71.451,explosion_spacy-llm,80,Not GPT PR,not gpt assistance,[ 21  24 300   2],[0.064 0.074 1.    0.   ],755.13,0.0,1.0,0.019,0.0,1.0,0.014
2265,at_resolution,Navideck_universal_ble,9,GPT PR,gpt assistance,[1 2 5 0],[0.2 0.4 1.  0. ],0.276,combinatrix-ai_ask.sh,1,Not GPT PR,not gpt assistance,[1 1 4 0],[0.25 0.25 1.   0.  ],0.086,0.0,1.0,0.2,0.01,0.99,0.158
2266,at_resolution,Nutlope_aicommits,69,GPT PR,gpt assistance,[ 5  8 65  0],[0.077 0.123 1.    0.   ],124.402,radxa_debos-radxa,1,Not GPT PR,not gpt assistance,[ 12  16 147   0],[0.082 0.109 1.    0.   ],124.146,0.0,1.0,0.019,0.0,1.0,0.015
2267,at_resolution,Oneflow-Inc_oneflow,4171,GPT PR,gpt assistance,[  4  11 285  47],[0.    0.025 1.    0.153],145.941,appsmithorg_appsmith,29573,Not GPT PR,not gpt assistance,[  4   6 223  41],[0.    0.009 1.    0.169],27.471,0.0,1.0,0.032,0.0,1.0,0.023
2268,at_resolution,OpenBB-finance_OpenBBTerminal,4644,GPT PR,gpt assistance,[  8  24 338  27],[0.    0.048 1.    0.058],116.226,INCATools_ontology-access-kit,705,Not GPT PR,not gpt assistance,[  5  20 327  23],[0.    0.047 1.    0.056],10.066,0.0,1.0,0.003,0.0,1.0,0.002
2269,at_resolution,OpenBB-finance_OpenBBTerminal,4835,GPT PR,gpt assistance,[  33   34 1671   28],[0.003 0.004 1.    0.   ],133.514,JohnSnowLabs_langtest,650,Not GPT PR,not gpt assistance,[   22    29 10120     9],[0.001 0.002 1.    0.   ],704.618,0.0,1.0,0.004,0.0,1.0,0.003
2270,at_resolution,OpenMS_OpenMS,7326,GPT PR,gpt assistance,[ 13  29 644 121],[0.    0.025 1.    0.171],503.712,appsmithorg_appsmith,29573,Not GPT PR,not gpt assistance,[  4   6 223  41],[0.    0.009 1.    0.169],27.471,0.0,1.0,0.018,0.0,1.0,0.016
2271,at_resolution,OpenMS_OpenMS,7327,GPT PR,gpt assistance,[  0   0   0 120],[0. 0. 0. 1.],0.748,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2272,at_resolution,OpenMS_OpenMS,7328,GPT PR,gpt assistance,[  3   3  16 120],[0.    0.    0.111 1.   ],2.431,huggingface_transformers,1288,Not GPT PR,not gpt assistance,[ 1  1  2 11],[0.  0.  0.1 1. ],314.056,0.0,1.0,0.011,0.005,0.995,0.011
2273,at_resolution,Phala-Network_index-contract,82,GPT PR,gpt assistance,[   43   260 24835    13],[0.001 0.01  1.    0.   ],2545.453,huggingface_dataset-viewer,1026,Not GPT PR,not gpt assistance,[  26   74 6308   20],[0.001 0.009 1.    0.   ],145.643,0.0,1.0,0.001,0.0,1.0,0.001
2274,at_resolution,PickNikRobotics_ros_testing_templates,16,GPT PR,gpt assistance,[  3  13 664  23],[0.    0.015 1.    0.03 ],3158.959,jumpserver_lina,3564,Not GPT PR,not gpt assistance,[   1   23 1329   44],[0.    0.017 1.    0.032],336.484,0.0,1.0,0.004,0.0,1.0,0.003
2275,at_resolution,PolicyEngine_policyengine-app,395,GPT PR,gpt assistance,[ 1  1 15  7],[0.    0.    1.    0.429],1365.088,he0119_nonebot-plugin-wordcloud,132,Not GPT PR,not gpt assistance,[ 2  2 28 13],[0.    0.    1.    0.423],204.911,0.0,1.0,0.006,0.0,1.0,0.006
2276,at_resolution,RustCrypto_stream-ciphers,333,GPT PR,gpt assistance,[  84  229 8878   86],[0.    0.016 1.    0.   ],4472.545,ExtensityAI_symbolicai,14,Not GPT PR,not gpt assistance,[  2  14 874   6],[0.    0.014 1.    0.005],42.454,0.333,0.667,0.007,0.0,1.0,0.005
2277,at_resolution,SSWConsulting_SSW.Rules.Content,7592,GPT PR,gpt assistance,[ 3  3 13 52],[0.    0.    0.204 1.   ],90.565,tldr-pages_tldr,10095,Not GPT PR,not gpt assistance,[  2   2  24 112],[0.  0.  0.2 1. ],56.646,0.0,1.0,0.004,0.002,0.998,0.004
2278,at_resolution,SSWConsulting_SSW.Rules.Content,8065,GPT PR,gpt assistance,[ 20  22 338  54],[0.    0.006 1.    0.107],25.549,Codecademy_docs,1829,Not GPT PR,not gpt assistance,[ 14  14 101  23],[0.    0.    1.    0.103],512.947,0.333,0.667,0.01,0.007,0.993,0.007
2279,at_resolution,SeleniumHQ_docker-selenium,2167,GPT PR,gpt assistance,[  0   0   0 111],[0. 0. 0. 1.],11.936,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2280,at_resolution,SeleniumHQ_docker-selenium,2173,GPT PR,gpt assistance,[  4  19 249 112],[0.    0.061 1.    0.441],99.207,mosaicml_composer,2146,Not GPT PR,not gpt assistance,[ 2  3 37 18],[0.    0.029 1.    0.457],19.731,0.0,1.0,0.048,0.001,0.999,0.036
2281,at_resolution,SeleniumHQ_selenium,13668,GPT PR,gpt assistance,[  0   0   0 133],[0. 0. 0. 1.],0.937,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2282,at_resolution,SeleniumHQ_selenium,13673,GPT PR,gpt assistance,[  3   3  55 134],[0.    0.    0.397 1.   ],121.199,xmake-io_xmake-repo,3140,Not GPT PR,not gpt assistance,[ 3  3 32 81],[0.    0.    0.372 1.   ],11.702,0.0,1.0,0.025,0.0,1.0,0.025
2283,at_resolution,SeleniumHQ_selenium,13675,GPT PR,gpt assistance,[  3   4  67 133],[0.    0.008 0.492 1.   ],5.84,AbanteAI_mentat,252,Not GPT PR,not gpt assistance,[1 1 2 3],[0.  0.  0.5 1. ],0.507,0.333,0.667,0.016,0.064,0.936,0.011
2284,at_resolution,SeleniumHQ_selenium,13698,GPT PR,gpt assistance,[  0   0   0 134],[0. 0. 0. 1.],201.754,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2285,at_resolution,SeleniumHQ_seleniumhq.github.io,1609,GPT PR,gpt assistance,[ 0  0  0 53],[0. 0. 0. 1.],123.754,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2286,at_resolution,SeleniumHQ_seleniumhq.github.io,1612,GPT PR,gpt assistance,[ 1 13 76 54],[0.    0.16  1.    0.707],331.39,andsens_bootstrap-vz,256,Not GPT PR,not gpt assistance,[ 5 12 33 28],[0.    0.25  1.    0.821],5118.704,0.0,1.0,0.204,0.017,0.983,0.145
2287,at_resolution,Shopify_cli,1803,GPT PR,gpt assistance,[1 1 1 9],[0. 0. 0. 1.],1.192,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.018,0.982,0.0
2288,at_resolution,Sinaptik-AI_pandas-ai,610,GPT PR,gpt assistance,[0 0 0 5],[0. 0. 0. 1.],6.666,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2289,at_resolution,Sinaptik-AI_pandas-ai,618,GPT PR,gpt assistance,[1 1 4 5],[0.   0.   0.75 1.  ],22.053,chroma-core_chroma,206,Not GPT PR,not gpt assistance,[1 1 4 5],[0.   0.   0.75 1.  ],226.008,0.0,1.0,0.0,-0.0,1.0,0.0
2290,at_resolution,Sinaptik-AI_pandas-ai,682,GPT PR,gpt assistance,[0 0 0 6],[0. 0. 0. 1.],0.172,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2291,at_resolution,Sinaptik-AI_pandas-ai,876,GPT PR,gpt assistance,[0 0 0 8],[0. 0. 0. 1.],9.451,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2292,at_resolution,Songkeys_tsconfig-to-swcconfig,19,GPT PR,gpt assistance,[ 0  0  0 25],[0. 0. 0. 1.],5.259,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2293,at_resolution,Spiral-AI_SpiralFilm,28,GPT PR,gpt assistance,[ 5  7 47  8],[0.    0.048 1.    0.071],4.024,OpenAtomFoundation_pika,1586,Not GPT PR,not gpt assistance,[  27   63 1054  103],[0.    0.035 1.    0.074],666.218,0.0,1.0,0.016,0.009,0.991,0.013
2294,at_resolution,StanfordBDHG_LLMonFHIR,26,GPT PR,gpt assistance,[ 55  65 889   2],[0.06  0.071 1.    0.   ],237.518,explosion_spacy-llm,80,Not GPT PR,not gpt assistance,[ 21  24 300   2],[0.064 0.074 1.    0.   ],755.13,0.0,1.0,0.007,0.0,1.0,0.005
2295,at_resolution,Telefonica_mistica-design,1121,GPT PR,gpt assistance,[ 25  26 204  41],[0.    0.006 1.    0.089],20.886,zhongyang219_MusicPlayer2,604,Not GPT PR,not gpt assistance,[ 24  30 596  74],[0.    0.01  1.    0.087],1191.647,0.0,1.0,0.006,0.009,0.991,0.004
2296,at_resolution,Telefonica_mistica-design,1122,GPT PR,gpt assistance,[ 0  0  0 41],[0. 0. 0. 1.],0.271,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2297,at_resolution,TheR1D_shell_gpt,242,GPT PR,gpt assistance,[ 10  11 266   8],[0.008 0.012 1.    0.   ],3470.957,gptlint_gptlint,3,Not GPT PR,not gpt assistance,[  7  11 730   0],[0.01  0.015 1.    0.   ],12.279,0.0,1.0,0.005,0.001,0.999,0.004
2298,at_resolution,TheR1D_shell_gpt,88,GPT PR,gpt assistance,[ 1  2 28  2],[0.    0.037 1.    0.037],42.213,isMrFan_dk-plus-ui,112,Not GPT PR,not gpt assistance,[  1   6 156   7],[0.    0.032 1.    0.039],15.656,0.0,1.0,0.007,0.001,0.999,0.005
2299,at_resolution,TykTechnologies_tyk,5978,GPT PR,gpt assistance,[  0   0   0 116],[0. 0. 0. 1.],0.671,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2300,at_resolution,TykTechnologies_tyk,5981,GPT PR,gpt assistance,[  2   4  64 116],[0.    0.018 0.544 1.   ],20.121,antvis_G6,4953,Not GPT PR,not gpt assistance,[ 1  1 43 78],[0.    0.    0.545 1.   ],38.431,0.333,0.667,0.019,0.0,1.0,0.018
2301,at_resolution,TykTechnologies_tyk,5986,GPT PR,gpt assistance,[  0   0   0 116],[0. 0. 0. 1.],0.637,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2302,at_resolution,TykTechnologies_tyk,5987,GPT PR,gpt assistance,[  0   0   0 116],[0. 0. 0. 1.],5.867,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2303,at_resolution,TykTechnologies_tyk,5988,GPT PR,gpt assistance,[  0   0   0 116],[0. 0. 0. 1.],2.818,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2304,at_resolution,TykTechnologies_tyk,5989,GPT PR,gpt assistance,[  0   0   0 116],[0. 0. 0. 1.],2.217,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2305,at_resolution,TykTechnologies_tyk,5990,GPT PR,gpt assistance,[  0   0   0 116],[0. 0. 0. 1.],5.438,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2306,at_resolution,TykTechnologies_tyk,5993,GPT PR,gpt assistance,[  3   4   9 116],[0.    0.009 0.053 1.   ],3.31,Wikia_app,10018,Not GPT PR,not gpt assistance,[ 2  2  4 42],[0.   0.   0.05 1.  ],96.811,0.333,0.667,0.012,0.0,1.0,0.009
2307,at_resolution,TykTechnologies_tyk,5994,GPT PR,gpt assistance,[  0   0   0 116],[0. 0. 0. 1.],0.35,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2308,at_resolution,TykTechnologies_tyk,5998,GPT PR,gpt assistance,[  3   5  84 116],[0.    0.018 0.717 1.   ],17.982,chroma-core_chroma,206,Not GPT PR,not gpt assistance,[1 1 4 5],[0.   0.   0.75 1.  ],226.008,0.333,0.667,0.051,0.017,0.983,0.038
2309,at_resolution,TykTechnologies_tyk,6001,GPT PR,gpt assistance,[  0   0   0 116],[0. 0. 0. 1.],4.549,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2310,at_resolution,TykTechnologies_tyk,6005,GPT PR,gpt assistance,[  0   0   0 116],[0. 0. 0. 1.],0.33,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2311,at_resolution,TykTechnologies_tyk,6009,GPT PR,gpt assistance,[  1   2   8 116],[0.    0.009 0.061 1.   ],2.54,obsidianmd_obsidian-releases,2618,Not GPT PR,not gpt assistance,[ 1  1  4 44],[0.   0.   0.07 1.  ],1656.483,0.333,0.667,0.018,0.0,1.0,0.013
2312,at_resolution,TykTechnologies_tyk,6015,GPT PR,gpt assistance,[  0   0   0 116],[0. 0. 0. 1.],119.107,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2313,at_resolution,TykTechnologies_tyk,6017,GPT PR,gpt assistance,[  0   0   0 116],[0. 0. 0. 1.],0.383,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2314,at_resolution,TykTechnologies_tyk,6021,GPT PR,gpt assistance,[  1   1   2 116],[0.    0.    0.009 1.   ],0.43,opnsense_plugins,3762,Not GPT PR,not gpt assistance,[  1   1   2 102],[0.   0.   0.01 1.  ],1.13,0.0,1.0,0.001,0.0,1.0,0.001
2315,at_resolution,TykTechnologies_tyk,6022,GPT PR,gpt assistance,[  0   0   0 116],[0. 0. 0. 1.],70.76,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2316,at_resolution,TykTechnologies_tyk,6025,GPT PR,gpt assistance,[  0   0   0 116],[0. 0. 0. 1.],2.298,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2317,at_resolution,TykTechnologies_tyk,6026,GPT PR,gpt assistance,[  0   0   0 116],[0. 0. 0. 1.],1.269,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2318,at_resolution,TykTechnologies_tyk,6028,GPT PR,gpt assistance,[  3   7 118 117],[0.    0.035 1.    0.991],69.874,alpa-projects_alpa,308,Not GPT PR,not gpt assistance,[ 1  1 11 11],[0. 0. 1. 1.],125.866,0.333,0.667,0.044,0.001,0.999,0.036
2319,at_resolution,TykTechnologies_tyk,6029,GPT PR,gpt assistance,[  0   0   0 116],[0. 0. 0. 1.],0.522,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2320,at_resolution,TykTechnologies_tyk,6030,GPT PR,gpt assistance,[  0   0   0 116],[0. 0. 0. 1.],3.574,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2321,at_resolution,TykTechnologies_tyk,6034,GPT PR,gpt assistance,[  1   1  18 117],[0.    0.    0.147 1.   ],0.751,bloomberg_pybossa,840,Not GPT PR,not gpt assistance,[ 2  3 14 71],[0.    0.014 0.174 1.   ],3.855,0.333,0.667,0.041,0.002,0.998,0.03
2322,at_resolution,TykTechnologies_tyk,6038,GPT PR,gpt assistance,[  0   0   0 117],[0. 0. 0. 1.],0.4,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2323,at_resolution,TykTechnologies_tyk,6039,GPT PR,gpt assistance,[  0   0   0 117],[0. 0. 0. 1.],0.391,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2324,at_resolution,TykTechnologies_tyk,6041,GPT PR,gpt assistance,[  4   5 121 117],[0.    0.009 1.    0.966],16.003,DragonOS-Community_DragonOS,493,Not GPT PR,not gpt assistance,[ 2  2 25 24],[0.    0.    1.    0.957],191.578,0.333,0.667,0.018,0.001,0.999,0.013
2325,at_resolution,TykTechnologies_tyk,6043,GPT PR,gpt assistance,[  0   0   0 117],[0. 0. 0. 1.],0.998,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2326,at_resolution,TykTechnologies_tyk,6046,GPT PR,gpt assistance,[  0   0   0 117],[0. 0. 0. 1.],0.816,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2327,at_resolution,TykTechnologies_tyk,6053,GPT PR,gpt assistance,[  1   2   6 117],[0.    0.009 0.043 1.   ],1.094,envoyproxy_envoy,13669,Not GPT PR,not gpt assistance,[ 2  2  4 50],[0.    0.    0.042 1.   ],18.603,0.333,0.667,0.01,0.001,0.999,0.009
2328,at_resolution,TykTechnologies_tyk,6054,GPT PR,gpt assistance,[  0   0   0 117],[0. 0. 0. 1.],0.399,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2329,at_resolution,TykTechnologies_tyk,6056,GPT PR,gpt assistance,[  2   8  24 117],[0.    0.052 0.191 1.   ],47.703,volantis-x_hexo-theme-volantis,884,Not GPT PR,not gpt assistance,[ 4  7 14 66],[0.    0.048 0.161 1.   ],33.998,0.0,1.0,0.034,0.002,0.998,0.03
2330,at_resolution,TykTechnologies_tyk,6059,GPT PR,gpt assistance,[  0   0   0 117],[0. 0. 0. 1.],0.423,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2331,at_resolution,TykTechnologies_tyk,6063,GPT PR,gpt assistance,[  0   0   0 117],[0. 0. 0. 1.],13.494,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2332,at_resolution,TykTechnologies_tyk,6068,GPT PR,gpt assistance,[  2   4  15 117],[0.    0.017 0.113 1.   ],73.675,huggingface_transformers,1288,Not GPT PR,not gpt assistance,[ 1  1  2 11],[0.  0.  0.1 1. ],314.056,0.333,0.667,0.03,0.005,0.995,0.021
2333,at_resolution,TykTechnologies_tyk,6074,GPT PR,gpt assistance,[  0   0   0 118],[0. 0. 0. 1.],326.303,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2334,at_resolution,TykTechnologies_tyk,6078,GPT PR,gpt assistance,[  1   6  32 117],[0.    0.043 0.267 1.   ],47.794,PaddlePaddle_benchmark,1160,Not GPT PR,not gpt assistance,[ 7  7 14 32],[0.   0.   0.28 1.  ],17.849,0.333,0.667,0.056,0.038,0.962,0.045
2335,at_resolution,TykTechnologies_tyk,6079,GPT PR,gpt assistance,[  3   6  14 117],[0.    0.026 0.096 1.   ],2.555,sopt-makers_sopt.org-frontend,200,Not GPT PR,not gpt assistance,[ 1  1  2 12],[0.    0.    0.091 1.   ],102.255,0.333,0.667,0.031,0.003,0.997,0.026
2336,at_resolution,TykTechnologies_tyk,6083,GPT PR,gpt assistance,[  0   0   0 117],[0. 0. 0. 1.],0.059,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2337,at_resolution,TykTechnologies_tyk,6093,GPT PR,gpt assistance,[  0   0   0 117],[0. 0. 0. 1.],23.414,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2338,at_resolution,TykTechnologies_tyk,6095,GPT PR,gpt assistance,[  0   0   0 117],[0. 0. 0. 1.],0.194,archlinux_arch-boxes,107,Not GPT PR,not gpt assistance,[ 0  0  0 50],[0. 0. 0. 1.],0.004,0.0,1.0,0.0,0.0,1.0,0.0
2339,at_resolution,TykTechnologies_tyk,6096,GPT PR,gpt assistance,[  8  10 179 118],[0.    0.012 1.    0.643],65.756,Survive-XJTLU-CS_SurviveXJTLUManual,20,Not GPT PR,not gpt assistance,[ 1  1 21 14],[0.   0.   1.   0.65],278.519,0.333,0.667,0.019,0.0,1.0,0.014
